IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,51,0.00
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.181.117,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.91.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,52,0.00
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,52,0.00
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.234.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,54,0.00
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,54,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.117.198,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.237.11.182,2052,2052,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,0.00
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,55,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,55,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,56,0.00
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,56,0.00
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.232.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
47.238.40.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,57,0.00
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,57,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,57,0.00
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,57,0.00
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,58,0.00
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.104.37,8080,8080,false,SIN,Asia Pacific,Singapore,58,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,0.00
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.117.198,2083,2083,true,SIN,Asia Pacific,Singapore,59,0.00
8.222.181.117,2086,2086,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,59,0.00
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,59,0.00
47.243.90.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.222.191.138,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.238.40.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
8.217.121.207,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,60,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,60,0.00
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,60,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.180.24,80,80,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,61,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.114.201,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
8.217.250.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.222.144.50,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.219.0.48,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,0.00
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,64,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,64,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,64,0.00
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.234.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,65,0.00
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,65,0.00
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,66,0.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,66,0.00
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,66,0.00
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,66,0.00
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,66,0.00
8.210.48.107,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,68,0.00
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,68,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.222.156.242,2052,2052,false,SIN,Asia Pacific,Singapore,69,0.00
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,69,0.00
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,69,0.00
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,69,0.00
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,69,0.00
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,70,0.00
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.83.71,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
8.222.181.117,8080,8080,false,SIN,Asia Pacific,Singapore,70,0.00
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,71,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,71,0.00
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,71,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.237.95.156,8080,8080,false,SIN,Asia Pacific,Singapore,71,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,71,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,72,0.00
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,72,0.00
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,72,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.83.71,80,80,false,SIN,Asia Pacific,Singapore,72,0.00
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,73,0.00
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,73,0.00
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,73,0.00
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,73,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.217.121.207,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.236.180.24,2082,2082,false,SIN,Asia Pacific,Singapore,74,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,74,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,74,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,74,0.00
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,74,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,74,0.00
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,75,0.00
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,75,0.00
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,75,0.00
